ruta_completa,tema_principal,subcarpeta_1,subcarpeta_2,subcarpeta_3,subcarpeta_4,subcarpeta_5,nombre_archivo,escenario,periodo,escala,sector,sub_sector,componente,tipo,atributo,diferenciador
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_AMEN_370_2081.jpg,SSP370,2081-2100,Sectorial,Energía,Generación,Infraestructura,AMENAZA,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2021.jpg,SSP245,2021-2040,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2041.jpg,SSP245,2041-2060,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2061.jpg,SSP245,2061-2080,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_245_2081.jpg,SSP245,2081-2100,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2021.jpg,SSP370,2021-2040,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2041.jpg,SSP370,2041-2060,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2061.jpg,SSP370,2061-2080,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_DESLIZ_RIESGO_370_2081.jpg,SSP370,2081-2100,Sectorial,Energía,Generación,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2021.jpg,SSP245,2021-2040,Sectorial,Energía,Generación,Infraestructura,AMENAZA,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2041.jpg,SSP245,2041-2060,Sectorial,Energía,Generación,Infraestructura,AMENAZA,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2061.jpg,SSP245,2061-2080,Sectorial,Energía,Generación,Infraestructura,AMENAZA,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_245_2081.jpg,SSP245,2081-2100,Sectorial,Energía,Generación,Infraestructura,AMENAZA,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2021.jpg,SSP370,2021-2040,Sectorial,ELEC,GENER,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2041.jpg,SSP370,2041-2060,Sectorial,Energía,Generación,Infraestructura,AMENAZA,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2061.jpg,SSP370,2061-2080,Sectorial,ELEC,GENER,Infraestructura,AMENAZA,INCENDIO,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_AMENAZA_370_2081.jpg,SSP370,2081-2100,Sectorial,Energía,Generación,Infraestructura,AMENAZA,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2021.jpg,SSP245,2021-2040,Sectorial,Energía,Generación,Infraestructura,RIESGO,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2041.jpg,SSP245,2041-2060,Sectorial,Energía,Generación,Infraestructura,RIESGO,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2061.jpg,SSP245,2061-2080,Sectorial,Energía,Generación,Infraestructura,RIESGO,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_245_2081.jpg,SSP245,2081-2100,Sectorial,Energía,Generación,Infraestructura,RIESGO,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2021.jpg,SSP370,2021-2040,Sectorial,Energía,Generación,Infraestructura,RIESGO,Incendios,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2041.jpg,SSP370,2041-2060,Sectorial,ELEC,GENER,Infraestructura,RIESGO,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2061.jpg,SSP370,2061-2080,Sectorial,ELEC,GENER,Infraestructura,RIESGO,INCENDIO,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_GENER\SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_GENER,,,,SEC_ELEC_GENERACIONxSucep_INCEN_RIESGO_370_2081.jpg,SSP370,2081-2100,Sectorial,ELEC,GENER,Infraestructura,RIESGO,INCENDIO,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_245_2021_2040.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_245_2021_2040.jpg,SSP245,2021-2040,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_245_2041_2060.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_245_2041_2060.jpg,SSP245,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_245_2061_2080.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_245_2061_2080.jpg,SSP245,2061-2080,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_245_2081_2100.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_245_2081_2100.jpg,SSP245,2081-2100,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_370_2021_2040.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_370_2021_2040.jpg,SSP370,2021-2040,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_370_2041_2060.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_370_2041_2060.jpg,SSP370,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_370_2061_2080.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_370_2061_2080.jpg,SSP370,2061-2080,Sectorial,ELEC,TRANS,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Amenaza_370_2081_2100.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Amenaza_370_2081_2100.jpg,SSP370,2081-2100,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_245_2021_2040.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_245_2021_2040.jpg,SSP245,2021-2040,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_245_2041_2060.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_245_2041_2060.jpg,SSP245,2041-2060,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_245_2061_2080.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_245_2061_2080.jpg,SSP245,2061-2080,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_245_2081_2100.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_245_2081_2100.jpg,SSP245,2081-2100,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_370_2021_2040.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_370_2021_2040.jpg,SSP370,2021-2040,Sectorial,ELEC,TRANS,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_370_2041_2060.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_370_2041_2060.jpg,SSP370,2041-2060,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_370_2061_2080.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_370_2061_2080.jpg,SSP370,2061-2080,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\Sector_Elec_Trans_Inun_Riesgo_370_2081_2100.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,Sector_Elec_Trans_Inun_Riesgo_370_2081_2100.jpg,SSP370,2081-2100,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Inundación,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2021.jpg,SSP245,2021-2040,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2041.jpg,SSP245,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2061.jpg,SSP245,2061-2080,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Sucep_Desliz,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_245_2081.jpg,SSP245,2081-2100,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Sucep Desliz,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2021.jpg,SSP370,2021-2040,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2041.jpg,SSP370,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2061.jpg,SSP370,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Deslizamiento,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_AMENAZA_370_2081.jpg,SSP370,2081-2100,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2021.jpg,SSP245,2021-2040,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2041.jpg,SSP245,2041-2060,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2061.jpg,SSP245,2061-2080,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_245_2081.jpg,SSP245,2081-2100,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2021.jpg,SSP370,2021-2040,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2041.jpg,SSP370,2041-2060,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Deslizamiento,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2061.jpg,SSP370,2061-2080,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Sucep_Desliz,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_Desliz_RIESGO_370_2081.jpg,SSP370,2081-2100,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Sucep_Desliz,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2021.jpg,SSP245,2021-2040,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2041.jpg,SSP245,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2061.jpg,SSP245,2061-2080,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_245_2081.jpg,SSP245,2081-2100,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2021.jpg,SSP370,2021-2040,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2041.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2041.jpg,SSP370,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2061.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2061.jpg,SSP370,2041-2060,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2081.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_AMENAZA_370_2081.jpg,SSP370,2081-2100,Sectorial,Energía,Transporte,Infraestructura,AMENAZA,Incendio,
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_ELEC_TRANSM\SEC_ELEC_TRANSMISIONxSucep_INCEND_RIESGO_245_2021.jpg,Infraestructura,Salidas_graficas,SEC_ELEC_TRANSM,,,,SEC_ELEC_TRANSMISIONxSucep_INCEND_RIESGO_245_2021.jpg,SSP245,2021-2040,Sectorial,Energía,Transporte,Infraestructura,RIESGO,Incendio,
