ruta_completa,nombre_archivo,nombre_unico_completo,ruta_estandarizada,archivo_existe,escenario,periodo,escala,sector,sub_sector,componente,tipo,atributo,diferenciador,tema_principal,subcarpeta_1,subcarpeta_2,subcarpeta_3,subcarpeta_4,subcarpeta_5,nombre_unico
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2061.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_0.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Deliz_RIESGO_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Deslizamiento,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Deslizamiento_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2061.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_2.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2061.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_3.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_3.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_3,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_3
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_AMENAZA_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Amenaza,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Amenaza_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_1.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_1.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2061.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_0.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2061.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_INCEND_RIESGO_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Incendio,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Incendio
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2021.jpg,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion.jpg,True,SSP245,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2041.jpg,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1.jpg,True,SSP245,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2061.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_0.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_245_2081.jpg,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_1.jpg,True,SSP245,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP245_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2021.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2021.jpg,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1.jpg,True,SSP370,2021-2040,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2021-2040_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2041.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2041.jpg,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1.jpg,imagenes_estandarizadas/SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1.jpg,True,SSP370,2041-2060,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2041-2060_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2061.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2061.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_0.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_0.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_HIDRO_TRANS\SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2081.jpg,SEC_HIDRO_TRANSPORTExSucep_Inund_RIESGO_370_2081.jpg,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_1.jpg,imagenes_estandarizadas/SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1_1.jpg,True,SSP370,2081-2100,Sectorial,Hidrocarburos,Transporte,Infraestructura,Riesgo,Susceptibilidad_Inundacion,Salidas_graficas_1,Infraestructura,Salidas_graficas,SEC_HIDRO_TRANS,,,,SSP370_2081-2100_Sectorial_Hidrocarburos_Transporte_Infraestructura_Riesgo_Susceptibilidad_Inundacion_Salidas_graficas_1
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2021__.jpg,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2021__.jpg,SSP245_2021-2040_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP245_2021-2040_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2.jpg,True,SSP245,2021-2040,Sectorial,Mineria,Produccion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SSP245_2021-2040_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2041__.jpg,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2041__.jpg,SSP245_2041-2060_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP245_2041-2060_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2.jpg,True,SSP245,2041-2060,Sectorial,Mineria,Produccion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SSP245_2041-2060_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2061__.jpg,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2061__.jpg,SSP245_2081-2100_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2_0.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2_0.jpg,True,SSP245,2081-2100,Sectorial,Mineria,Produccion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SSP245_2081-2100_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2081__.jpg,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_245_2081__.jpg,SSP245_2081-2100_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2_1.jpg,imagenes_estandarizadas/SSP245_2081-2100_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2_1.jpg,True,SSP245,2081-2100,Sectorial,Mineria,Produccion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SSP245_2081-2100_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2
d:\app-img-01\Analisis_territorial\Infraestructura\Salidas_graficas\SEC_MIN_PROD\SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2021__.jpg,SEC_MIN_PRODxSucep_DESLIZ_AMENAZA_370_2021__.jpg,SSP370_2021-2040_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2.jpg,imagenes_estandarizadas/SSP370_2021-2040_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2.jpg,True,SSP370,2021-2040,Sectorial,Mineria,Produccion,Infraestructura,Amenaza,Deslizamiento,Salidas_graficas_2,Infraestructura,Salidas_graficas,SEC_MIN_PROD,,,,SSP370_2021-2040_Sectorial_Mineria_Produccion_Infraestructura_Amenaza_Deslizamiento_Salidas_graficas_2
